world_index,ellipse,marker_type
5955,"(791.3214111328125, 274.0)",Ref
5956,"(793.5, 275.203857421875)",Ref
5957,"(793.711669921875, 275.285400390625)",Ref
5958,"(795.1669311523438, 277.0542297363281)",Ref
5959,"(794.8778686523438, 276.7789306640625)",Ref
5960,"(796.2383422851562, 277.8970642089844)",Ref
5961,"(796.6947631835938, 277.6746520996094)",Ref
5962,"(798.5823364257812, 279.7505798339844)",Ref
5963,"(798.7451171875, 279.4501037597656)",Ref
5964,"(800.38232421875, 281.0558776855469)",Ref
5965,"(800.4180297851562, 281.02490234375)",Ref
5966,"(802.1990356445312, 283.15936279296875)",Ref
5967,"(802.874267578125, 283.20733642578125)",Ref
5968,"(804.5948486328125, 285.18505859375)",Ref
5969,"(804.2161254882812, 285.19091796875)",Ref
5970,"(805.7518920898438, 288.09368896484375)",Ref
5971,"(805.9594116210938, 288.2845153808594)",Ref
5972,"(807.2406616210938, 290.7593078613281)",Ref
5973,"(807.796875, 290.0)",Ref
5974,"(809.1480102539062, 292.5)",Ref
5975,"(809.2297973632812, 292.4337463378906)",Ref
5976,"(811.1701049804688, 295.8509216308594)",Ref
5977,"(812.0323486328125, 295.5968322753906)",Ref
5978,"(813.94580078125, 298.16693115234375)",Ref
5979,"(813.8190307617188, 298.3999938964844)",Ref
5980,"(815.0, 301.796875)",Ref
5981,"(814.9342041015625, 301.8209533691406)",Ref
5982,"(816.32666015625, 304.1186218261719)",Ref
5983,"(816.544921875, 303.9294738769531)",Ref
5984,"(818.140869140625, 307.179931640625)",Ref
5985,"(818.1990356445312, 307.15936279296875)",Ref
5986,"(820.0, 310.203125)",Ref
5987,"(820.1256103515625, 310.4485168457031)",Ref
5988,"(822.1669311523438, 314.0542297363281)",Ref
5989,"(822.5, 314.1490478515625)",Ref
5990,"(824.3214111328125, 318.0)",Ref
5991,"(824.0961303710938, 318.0961608886719)",Ref
5992,"(563.3942260742188, 376.7778625488281)",Stop
5993,"(563.3639526367188, 376.9532470703125)",Stop
5994,"(563.3942260742188, 377.2221374511719)",Stop
5995,"(563.5717163085938, 377.0980529785156)",Stop
5996,"(563.2476196289062, 377.0)",Stop
5997,"(563.0337524414062, 377.0841979980469)",Stop
5998,"(563.0, 377.3212585449219)",Stop
5999,"(563.1455078125, 377.1454772949219)",Stop
6000,"(563.9662475585938, 376.9158020019531)",Stop
6001,"(563.9662475585938, 377.0841979980469)",Stop
6002,"(563.3942260742188, 377.2221374511719)",Stop
6003,"(563.0, 377.0)",Stop
6004,"(563.0337524414062, 376.9158020019531)",Stop
6005,"(563.2152099609375, 376.65264892578125)",Stop
6006,"(563.2152099609375, 376.65264892578125)",Stop
6007,"(563.2501831054688, 376.5)",Stop
6008,"(563.0, 376.3212585449219)",Stop
6009,"(563.1279907226562, 376.40838623046875)",Stop
6010,"(563.3917236328125, 376.4862060546875)",Stop
6011,"(563.6082763671875, 376.4862060546875)",Stop
6012,"(563.7847900390625, 376.65264892578125)",Stop
6013,"(563.5, 376.7631530761719)",Stop
6014,"(563.2001342773438, 377.08001708984375)",Stop
6015,"(563.2152099609375, 377.65264892578125)",Stop
6016,"(563.5, 378.0)",Stop
6017,"(563.9662475585938, 378.0841979980469)",Stop
6018,"(563.8008422851562, 378.5)",Stop
6019,"(563.8544921875, 378.8545227050781)",Stop
6020,"(563.915771484375, 378.9662170410156)",Stop
6021,"(564.0, 379.0)",Stop
6022,"(564.108642578125, 378.74615478515625)",Stop
6023,"(564.0, 378.8132629394531)",Stop
6024,"(564.0, 378.8132629394531)",Stop
6025,"(563.6082763671875, 378.4862060546875)",Stop
6026,"(563.0337524414062, 378.0841979980469)",Stop
6027,"(563.0337524414062, 378.0841979980469)",Stop
6028,"(563.5, 378.19915771484375)",Stop
6029,"(563.813232421875, 378.0)",Stop
6030,"(563.7847900390625, 377.65264892578125)",Stop
6031,"(563.5, 377.19915771484375)",Stop
6032,"(563.678466796875, 377.1248474121094)",Stop
6033,"(564.0, 377.0)",Stop
6034,"(564.0, 377.0)",Stop
6035,"(564.0337524414062, 377.0841979980469)",Stop
6036,"(564.0, 377.1867370605469)",Stop
6037,"(564.0, 377.8132629394531)",Stop
6038,"(564.0, 377.8132629394531)",Stop
6039,"(564.0, 377.0)",Stop
6040,"(563.678466796875, 376.8751525878906)",Stop
6041,"(563.5, 376.7631530761719)",Stop
6042,"(563.5, 376.7631530761719)",Stop
6043,"(564.2501831054688, 376.5)",Stop
6044,"(564.6082763671875, 376.4862060546875)",Stop
6045,"(564.5, 376.7631530761719)",Stop
6046,"(564.2152099609375, 376.65264892578125)",Stop
6047,"(564.0, 376.3212585449219)",Stop
6048,"(564.0, 376.0)",Stop
6049,"(563.891357421875, 375.74615478515625)",Stop
6050,"(563.75830078125, 375.75830078125)",Stop
6051,"(563.75830078125, 375.75830078125)",Stop
6052,"(563.8544921875, 375.8545227050781)",Stop
6053,"(564.0, 376.0)",Stop
6054,"(564.0, 376.0)",Stop
6055,"(564.3639526367188, 376.0467529296875)",Stop
6056,"(564.0337524414062, 375.9158020019531)",Stop
6057,"(564.0337524414062, 375.9158020019531)",Stop
6058,"(564.0, 376.0)",Stop
6059,"(564.0, 376.0)",Stop
6060,"(564.2501831054688, 376.5)",Stop
6061,"(564.0337524414062, 376.9158020019531)",Stop
6062,"(564.0, 376.8132629394531)",Stop
6063,"(563.7847900390625, 376.65264892578125)",Stop
6064,"(564.0, 376.8132629394531)",Stop
6065,"(564.2152099609375, 376.65264892578125)",Stop
6066,"(564.7498168945312, 376.5)",Stop
6067,"(565.0, 376.3212585449219)",Stop
6068,"(564.3917236328125, 376.5137939453125)",Stop
6069,"(564.0337524414062, 376.9158020019531)",Stop
6070,"(563.7847900390625, 376.65264892578125)",Stop
6071,"(563.9662475585938, 376.0841979980469)",Stop
6072,"(563.3942260742188, 375.7778625488281)",Stop
6073,"(562.9662475585938, 375.0841979980469)",Stop
6074,"(562.24169921875, 374.75830078125)",Stop
6075,"(562.0, 373.8132629394531)",Stop
6076,"(562.0, 373.0)",Stop
6077,"(562.2501831054688, 372.5)",Stop
6078,"(562.8544921875, 371.8545227050781)",Stop
6079,"(563.0, 371.0)",Stop
6080,"(563.5, 370.0)",Stop
6081,"(563.7847900390625, 368.65264892578125)",Stop
6082,"(325.5, 459.72369384765625)",Ref
6083,"(326.9347839355469, 461.89794921875)",Ref
6084,"(330.1652526855469, 464.2439270019531)",Ref
6085,"(334.1790466308594, 468.0657958984375)",Ref
6086,"(338.2032470703125, 471.5759582519531)",Ref
6087,"(342.5, 475.5)",Ref
6088,"(344.8401794433594, 477.1334533691406)",Ref
6089,"(347.92669677734375, 479.54400634765625)",Ref
6090,"(348.82330322265625, 481.0578308105469)",Ref
6091,"(351.3814392089844, 481.0)",Ref
6092,"(355.1551818847656, 480.73187255859375)",Ref
6093,"(357.2802429199219, 481.1131286621094)",Ref
6094,"(360.2596435546875, 481.235107421875)",Ref
6095,"(363.5, 481.0)",Ref
6096,"(366.6185607910156, 479.0)",Ref
6097,"(369.8190002441406, 477.3999938964844)",Ref
6099,"(372.7647399902344, 471.21722412109375)",Ref
6100,"(375.8553771972656, 466.7994689941406)",Ref
6102,"(382.179931640625, 458.859130859375)",Ref
6103,"(385.1492919921875, 455.0809631347656)",Ref
6104,"(388.0323486328125, 451.4031677246094)",Ref
6105,"(391.10723876953125, 446.9881591796875)",Ref
6106,"(390.8524475097656, 448.634033203125)",Stop
6107,"(394.1192626953125, 438.8807373046875)",Ref
6108,"(397.1497802734375, 431.95587158203125)",Ref
6109,"(400.28704833984375, 425.82843017578125)",Ref
6110,"(403.83306884765625, 418.9457702636719)",Ref
6112,"(409.89532470703125, 406.89532470703125)",Ref
6113,"(412.2845153808594, 400.04058837890625)",Ref
6114,"(412.7256164550781, 398.8922424316406)",Ref
6115,"(415.1164245605469, 390.6356201171875)",Ref
6116,"(418.04412841796875, 383.1497802734375)",Ref
6117,"(421.203125, 376.0)",Ref
6118,"(424.29058837890625, 368.83270263671875)",Ref
6119,"(427.3790283203125, 361.0606689453125)",Ref
6120,"(430.8798522949219, 354.2291259765625)",Ref
6121,"(433.8603210449219, 347.07745361328125)",Ref
6122,"(434.9038391113281, 345.9038391113281)",Ref
6123,"(437.2548828125, 339.5498962402344)",Ref
6124,"(440.1584167480469, 333.0616149902344)",Ref
6125,"(443.04705810546875, 327.06134033203125)",Ref
6126,"(445.9579162597656, 321.063232421875)",Ref
6127,"(448.89532470703125, 314.89532470703125)",Ref
6128,"(451.8798522949219, 308.2291259765625)",Ref
6129,"(454.9634704589844, 301.73321533203125)",Ref
6130,"(455.6613464355469, 300.8964538574219)",Ref
6131,"(458.41552734375, 296.5140380859375)",Ref
6132,"(462.10711669921875, 292.4491882324219)",Ref
6133,"(465.1874694824219, 288.8559875488281)",Ref
6134,"(468.0, 285.3214111328125)",Ref
6135,"(470.912109375, 282.2215881347656)",Ref
6136,"(473.905029296875, 278.5362854003906)",Ref
6137,"(476.89532470703125, 274.89532470703125)",Ref
6138,"(477.8807373046875, 274.1192626953125)",Ref
6139,"(480.5870361328125, 273.86297607421875)",Ref
6140,"(483.5, 273.0)",Ref
6141,"(486.8016052246094, 272.2720947265625)",Ref
6142,"(489.7345275878906, 271.6708984375)",Ref
6143,"(493.1497802734375, 271.04412841796875)",Ref
6144,"(496.203125, 271.0)",Ref
6145,"(500.0323486328125, 270.4031677246094)",Ref
6146,"(500.8539123535156, 270.6807556152344)",Ref
6147,"(503.37762451171875, 273.9570617675781)",Ref
6148,"(506.3809509277344, 276.8515319824219)",Ref
6149,"(509.7262268066406, 279.90020751953125)",Ref
6150,"(512.8502197265625, 282.95587158203125)",Ref
6151,"(516.1046752929688, 286.10467529296875)",Ref
6152,"(519.4031372070312, 289.0323486328125)",Ref
6153,"(522.5, 292.0)",Ref
6154,"(523.5, 293.0)",Ref
6155,"(526.1583862304688, 298.9383850097656)",Ref
6156,"(529.2281494140625, 304.8788146972656)",Ref
6157,"(532.0982055664062, 310.64617919921875)",Ref
6158,"(535.1439819335938, 316.1874694824219)",Ref
6159,"(538.3411865234375, 322.2142333984375)",Ref
6160,"(541.6605224609375, 328.0674743652344)",Ref
6161,"(544.8811645507812, 333.9053649902344)",Ref
6162,"(545.94580078125, 334.83306884765625)",Ref
6163,"(548.6780395507812, 341.23504638671875)",Ref
6164,"(552.070556640625, 348.5371398925781)",Ref
6165,"(555.3814697265625, 356.0)",Ref
6166,"(558.7739868164062, 363.77398681640625)",Ref
6167,"(561.8057250976562, 371.7257080078125)",Ref
6168,"(564.7154541015625, 379.04058837890625)",Ref
6169,"(567.5, 386.0)",Ref
6170,"(568.1884765625, 387.718994140625)",Ref
6171,"(571.0405883789062, 394.2845153808594)",Ref
6172,"(574.5, 401.0)",Ref
6173,"(578.0526123046875, 408.0356140136719)",Ref
6174,"(581.7197265625, 415.1131286621094)",Ref
6175,"(584.8623046875, 422.3243103027344)",Ref
6176,"(586.9222412109375, 428.0406799316406)",Ref
6177,"(590.6744995117188, 436.03033447265625)",Ref
6178,"(591.3031616210938, 437.80413818359375)",Ref
6179,"(594.32666015625, 441.8813781738281)",Ref
6180,"(597.5662841796875, 446.77020263671875)",Ref
6181,"(601.4039916992188, 452.59600830078125)",Ref
6182,"(603.546142578125, 455.42254638671875)",Ref
6183,"(606.682373046875, 460.0372314453125)",Ref
6184,"(610.0393676757812, 464.8593444824219)",Ref
6185,"(613.7593383789062, 469.2406921386719)",Ref
6186,"(615.27392578125, 471.13568115234375)",Ref
6187,"(617.0405883789062, 472.2845153808594)",Ref
6188,"(620.0615844726562, 474.8415832519531)",Ref
6189,"(623.0, 476.203125)",Ref
6190,"(626.4180297851562, 478.02490234375)",Ref
6191,"(630.6138916015625, 479.6139221191406)",Ref
6192,"(633.0393676757812, 480.8593444824219)",Ref
6193,"(636.3212280273438, 482.85028076171875)",Ref
6194,"(637.4180297851562, 483.02490234375)",Ref
6195,"(640.05419921875, 481.16693115234375)",Ref
6196,"(643.8648071289062, 479.0)",Ref
6197,"(645.6190185546875, 477.8515319824219)",Ref
6198,"(648.1396484375, 475.7158203125)",Ref
6199,"(651.18212890625, 473.5480041503906)",Ref
6200,"(654.3468017578125, 471.271240234375)",Ref
6201,"(658.0, 469.203125)",Ref
6202,"(658.8306274414062, 469.6913757324219)",Ref
6203,"(661.8229370117188, 465.2768859863281)",Ref
6204,"(665.0615844726562, 460.8415832519531)",Ref
6205,"(668.7129516601562, 455.82843017578125)",Ref
6207,"(674.8330688476562, 446.0542297363281)",Ref
6208,"(677.9384155273438, 441.1584167480469)",Ref
6209,"(681.04296875, 436.37762451171875)",Ref
6210,"(681.5, 435.5)",Ref
6212,"(686.8012084960938, 422.5279846191406)",Ref
6213,"(689.8294067382812, 416.6832275390625)",Ref
6214,"(692.796875, 410.0)",Ref
6215,"(695.9325561523438, 403.3395080566406)",Ref
6216,"(698.8115234375, 396.281005859375)",Ref
6217,"(701.2778930664062, 389.29595947265625)",Ref
6218,"(702.0323486328125, 387.5968322753906)",Ref
6219,"(704.5592651367188, 380.071533203125)",Ref
6220,"(707.8311157226562, 372.4935302734375)",Ref
6221,"(711.2357177734375, 364.75421142578125)",Ref
6222,"(715.0067749023438, 358.1227722167969)",Ref
6223,"(718.5, 351.0)",Ref
6224,"(721.9901123046875, 343.89501953125)",Ref
6225,"(724.929443359375, 337.4551086425781)",Ref
6226,"(726.0, 336.796875)",Ref
6227,"(728.796875, 331.0)",Ref
6228,"(731.8807373046875, 325.1192626953125)",Ref
6229,"(734.6807250976562, 319.1460876464844)",Ref
6230,"(737.3561401367188, 313.1280517578125)",Ref
6231,"(740.0, 307.3214111328125)",Ref
6232,"(742.9676513671875, 301.4031677246094)",Ref
6233,"(746.0901489257812, 295.5524597167969)",Ref
6234,"(747.2742919921875, 294.0647888183594)",Ref
6235,"(750.2107543945312, 290.5357666015625)",Ref
6236,"(753.0613403320312, 287.04705810546875)",Ref
6237,"(755.7653198242188, 283.5555114746094)",Ref
6238,"(758.5933227539062, 280.0048828125)",Ref
6239,"(761.4966430664062, 276.31390380859375)",Ref
6240,"(764.7527465820312, 273.77880859375)",Ref
6241,"(767.929443359375, 270.4551086425781)",Ref
6242,"(768.5508422851562, 270.07220458984375)",Ref
6243,"(771.1583862304688, 269.9383850097656)",Ref
6244,"(774.7154541015625, 270.04058837890625)",Ref
6245,"(777.9520263671875, 270.4554138183594)",Ref
6246,"(781.1583862304688, 270.9383850097656)",Ref
6247,"(784.3860473632812, 271.5036926269531)",Ref
6248,"(787.0, 271.796875)",Ref
6249,"(790.02490234375, 271.4180603027344)",Ref
6250,"(790.6982421875, 271.6163635253906)",Ref
6251,"(793.57763671875, 275.3548278808594)",Ref
6252,"(797.1192626953125, 278.8807373046875)",Ref
6253,"(800.5180053710938, 282.6181335449219)",Ref
6254,"(803.7518920898438, 286.09368896484375)",Ref
6255,"(806.700439453125, 290.3963928222656)",Ref
6256,"(809.7154541015625, 293.95941162109375)",Ref
6257,"(812.8553466796875, 297.7994689941406)",Ref
6258,"(564.0, 377.0)",Stop
6259,"(564.0, 377.0)",Stop
6260,"(564.0, 377.0)",Stop
6261,"(563.7498168945312, 377.5)",Stop
6262,"(563.7847900390625, 377.65264892578125)",Stop
6263,"(563.8868408203125, 377.7197570800781)",Stop
6264,"(564.0, 378.0)",Stop
6265,"(564.3917236328125, 378.4862060546875)",Stop
6266,"(564.321533203125, 378.8751525878906)",Stop
6267,"(564.0337524414062, 379.0841979980469)",Stop
6268,"(564.1189575195312, 379.0462341308594)",Stop
6269,"(564.6057739257812, 379.2221374511719)",Stop
6270,"(564.7847900390625, 379.65264892578125)",Stop
6271,"(565.0, 380.0)",Stop
6272,"(565.678466796875, 379.8751525878906)",Stop
6273,"(566.0, 379.1867370605469)",Stop
6274,"(566.0, 379.1867370605469)",Stop
6275,"(565.75830078125, 378.75830078125)",Stop
6276,"(565.0, 378.0)",Stop
6277,"(565.0, 377.5)",Stop
6278,"(564.7847900390625, 377.65264892578125)",Stop
6279,"(564.75830078125, 377.75830078125)",Stop
6280,"(564.0, 378.0)",Stop
6281,"(564.0, 378.0)",Stop
6282,"(563.9662475585938, 378.0841979980469)",Stop
6283,"(564.1131591796875, 378.2802429199219)",Stop
6284,"(564.24169921875, 378.24169921875)",Stop
6285,"(564.75830078125, 378.24169921875)",Stop
6286,"(564.6057739257812, 378.2221374511719)",Stop
6287,"(564.5, 378.5)",Stop
6288,"(564.3942260742188, 378.7778625488281)",Stop
6289,"(564.0337524414062, 379.0841979980469)",Stop
6290,"(564.2152099609375, 379.65264892578125)",Stop
6291,"(563.9662475585938, 379.9158020019531)",Stop
6292,"(563.5717163085938, 380.0980529785156)",Stop
6293,"(563.8544921875, 379.8545227050781)",Stop
6294,"(564.0, 379.8132629394531)",Stop
6295,"(564.0337524414062, 379.9158020019531)",Stop
6296,"(564.0337524414062, 380.0841979980469)",Stop
6297,"(563.9662475585938, 380.0841979980469)",Stop
6298,"(563.321533203125, 380.1248474121094)",Stop
6299,"(563.0, 380.0)",Stop
6300,"(563.3639526367188, 379.9532470703125)",Stop
6301,"(563.6057739257812, 379.7778625488281)",Stop
6302,"(563.5, 379.19915771484375)",Stop
6303,"(563.4642944335938, 378.83258056640625)",Stop
6304,"(563.6057739257812, 378.7778625488281)",Stop
6305,"(564.2501831054688, 378.5)",Stop
6306,"(564.7847900390625, 378.34735107421875)",Stop
6307,"(565.0, 378.3212585449219)",Stop
6308,"(564.75830078125, 378.75830078125)",Stop
6309,"(564.5, 379.19915771484375)",Stop
6310,"(564.0337524414062, 379.0841979980469)",Stop
6311,"(564.0, 379.0)",Stop
6312,"(564.0, 379.0)",Stop
6313,"(564.0, 379.0)",Stop
6314,"(564.0337524414062, 379.0841979980469)",Stop
6315,"(564.9662475585938, 378.9158020019531)",Stop
6316,"(565.0, 379.0)",Stop
6317,"(565.0, 379.0)",Stop
6318,"(564.9662475585938, 378.9158020019531)",Stop
6319,"(564.24169921875, 378.75830078125)",Stop
6320,"(564.2152099609375, 378.65264892578125)",Stop
6321,"(564.5, 378.5)",Stop
6322,"(564.5, 378.5)",Stop
6323,"(564.5, 378.5)",Stop
6324,"(564.5, 378.5)",Stop
6325,"(564.7498168945312, 378.5)",Stop
6326,"(564.7847900390625, 378.65264892578125)",Stop
6327,"(565.108642578125, 378.74615478515625)",Stop
6328,"(565.0, 378.8132629394531)",Stop
6329,"(564.7847900390625, 378.65264892578125)",Stop
6330,"(564.75830078125, 378.75830078125)",Stop
6331,"(564.5791625976562, 379.34002685546875)",Stop
6332,"(564.7498168945312, 379.5)",Stop
6333,"(564.7498168945312, 379.5)",Stop
6334,"(564.8544921875, 379.1454772949219)",Stop
6335,"(564.9662475585938, 379.0841979980469)",Stop
6336,"(565.0, 379.0)",Stop
6337,"(565.24169921875, 378.75830078125)",Stop
6338,"(565.4684448242188, 378.6485290527344)",Stop
6339,"(565.321533203125, 378.8751525878906)",Stop
6340,"(565.0, 379.0)",Stop
6341,"(564.9662475585938, 379.0841979980469)",Stop
6342,"(564.678466796875, 378.8751525878906)",Stop
6343,"(564.75830078125, 378.75830078125)",Stop
6344,"(564.7498168945312, 378.5)",Stop
6345,"(564.7498168945312, 378.5)",Stop
6346,"(564.6082763671875, 378.4862060546875)",Stop
6347,"(564.7498168945312, 378.5)",Stop
6348,"(565.2501831054688, 378.5)",Stop
6349,"(565.2152099609375, 378.65264892578125)",Stop
6350,"(565.2152099609375, 378.65264892578125)",Ref
6645,"(567.6844482421875, 393.7664489746094)",Stop
6646,"(567.7664794921875, 393.6844787597656)",Stop
6647,"(568.164794921875, 393.6943359375)",Stop
6648,"(568.3615112304688, 393.9520263671875)",Stop
6649,"(568.2987670898438, 394.2987365722656)",Ref
6650,"(568.0, 394.39031982421875)",Ref
6651,"(568.0, 394.60968017578125)",Ref
6652,"(568.1400756835938, 394.6103515625)",Ref
6653,"(568.188232421875, 395.3654479980469)",Ref
6654,"(567.859619140625, 395.5)",Ref
6655,"(567.5718383789062, 395.33538818359375)",Ref
6656,"(567.5506591796875, 395.2859191894531)",Ref
6657,"(567.7355346679688, 395.5)",Ref
6658,"(567.9349365234375, 395.6282653808594)",Ref
6659,"(568.4046020507812, 395.66900634765625)",Ref
6660,"(568.5049438476562, 395.80853271484375)",Ref
6661,"(568.4493408203125, 396.2859191894531)",Ref
6662,"(568.3072509765625, 396.54425048828125)",Ref
