world_index,gaze_timestamp,gaze,marker,marker_type
4865,8845.383927822932,"(766.669533242095, 487.36223712488487)","(820.9955444335938, 363.1760559082031)",Stop
4866,8845.39754591593,"(767.1774286457368, 488.6327026980887)","(824.652099609375, 352.2093200683594)",Ref
4866,8845.40691180493,"(767.6089261246946, 487.4959915037847)","(824.652099609375, 352.2093200683594)",Ref
4867,8845.42552185993,"(770.6323597186256, 489.4288304402192)","(821.1406860351562, 352.9606018066406)",Ref
4868,8845.455073211931,"(772.8990642461983, 488.34656364979395)","(819.6713256835938, 353.35479736328125)",Ref
4868,8845.46108189693,"(774.7020007930824, 490.32067204941796)","(819.6713256835938, 353.35479736328125)",Ref
4868,8845.475366859931,"(775.6592852760803, 489.6054111780966)","(819.6713256835938, 353.35479736328125)",Ref
4868,8845.484732322931,"(774.3604600462935, 490.0883743709551)","(819.6713256835938, 353.35479736328125)",Ref
4869,8845.49241080493,"(773.5464232697259, 488.3600115736882)","(816.1983642578125, 354.2720947265625)",Ref
4869,8845.50310287893,"(774.6832958291404, 488.3947577133872)","(816.1983642578125, 354.2720947265625)",Ref
4869,8845.51616239693,"(773.8955994859243, 491.0128839716806)","(816.1983642578125, 354.2720947265625)",Ref
4870,8845.52609993393,"(775.1788747095584, 489.1225214195978)","(815.4769897460938, 354.35833740234375)",Ref
4870,8845.53698150793,"(776.36815421818, 489.72508767784245)","(815.4769897460938, 354.35833740234375)",Ref
4870,8845.54937647093,"(772.9160700832724, 488.1610787158351)","(815.4769897460938, 354.35833740234375)",Ref
4871,8845.55857784193,"(774.3222369660346, 491.0189786017538)","(811.5, 354.25018310546875)",Ref
4871,8845.569540822931,"(776.379258909547, 491.5653022999127)","(811.5, 354.25018310546875)",Ref
4871,8845.582613285931,"(774.574461228565, 490.67158594930476)","(811.5, 354.25018310546875)",Ref
4872,8845.591819804931,"(775.3572871699068, 489.7900889265955)","(808.5211791992188, 354.2599792480469)",Ref
4872,8845.60286163793,"(773.4322219038751, 492.6322845890212)","(808.5211791992188, 354.2599792480469)",Ref
4872,8845.61592069393,"(774.306132292194, 490.96693363325824)","(808.5211791992188, 354.2599792480469)",Ref
4873,8845.62505360093,"(773.7487404683277, 492.5840157110305)","(807.4092407226562, 354.86737060546875)",Ref
4873,8845.636168989931,"(774.0453314340962, 492.41321953245375)","(807.4092407226562, 354.86737060546875)",Ref
4873,8845.65061897093,"(772.306699295607, 491.65990801106915)","(807.4092407226562, 354.86737060546875)",Ref
4874,8845.660670267931,"(771.7689436943294, 494.09857552948034)","(803.7261962890625, 355.90020751953125)",Ref
4874,8845.671097433931,"(770.3657557954693, 493.2645785328925)","(803.7261962890625, 355.90020751953125)",Ref
4874,8845.68331645293,"(775.2834332234481, 487.5146703153216)","(803.7261962890625, 355.90020751953125)",Ref
4875,8845.691589119931,"(777.6053352258805, 483.786880715336)","(803.0, 356.5)",Ref
4875,8845.70266263793,"(777.7490210999498, 485.746446018209)","(803.0, 356.5)",Ref
4875,8845.715763396931,"(777.6294824785434, 484.92323893209954)","(803.0, 356.5)",Ref
4876,8845.72487002693,"(774.5838056003936, 483.99237010508347)","(799.5196533203125, 356.86639404296875)",Ref
4876,8845.73593860093,"(774.1306125257661, 484.07266679981313)","(799.5196533203125, 356.86639404296875)",Ref
4876,8845.74913571193,"(774.1298830362766, 486.8003276737635)","(799.5196533203125, 356.86639404296875)",Ref
4877,8845.76006363793,"(773.349615412084, 487.72334534014556)","(796.0982055664062, 357.64617919921875)",Ref
4877,8845.77018876793,"(772.9023317388724, 485.7494424321113)","(796.0982055664062, 357.64617919921875)",Ref
4877,8845.78233404493,"(769.1520327081172, 485.4027142663217)","(796.0982055664062, 357.64617919921875)",Ref
4878,8845.791375470932,"(768.9072096165867, 486.0765446493881)","(794.4397583007812, 357.9444580078125)",Ref
4878,8845.802476674931,"(769.0654337484457, 485.79808217262155)","(794.4397583007812, 357.9444580078125)",Ref
4879,8845.82557750793,"(767.7405383723005, 487.71326248224807)","(790.8416137695312, 357.9383850097656)",Ref
4879,8845.836471285931,"(766.1245448082148, 487.20662101396977)","(790.8416137695312, 357.9383850097656)",Ref
4879,8845.848949841931,"(761.6464458581866, 486.4491195967383)","(790.8416137695312, 357.9383850097656)",Ref
4880,8845.85801261893,"(760.2279544802212, 487.69681148518754)","(789.5521850585938, 357.796875)",Ref
4880,8845.869020507931,"(762.5851176485975, 486.8616970989888)","(789.5521850585938, 357.796875)",Ref
4880,8845.88209280493,"(761.7437738505577, 485.34747589044525)","(789.5521850585938, 357.796875)",Ref
4881,8845.89201693393,"(761.2757445387241, 485.8409777674434)","(785.7711181640625, 358.0626220703125)",Ref
4881,8845.90296174893,"(760.0805231772306, 486.7301022410829)","(785.7711181640625, 358.0626220703125)",Ref
4881,8845.915407155931,"(759.3818006926824, 487.39189093113464)","(785.7711181640625, 358.0626220703125)",Ref
4882,8845.92462230493,"(756.6138792607433, 490.28042775519225)","(782.8743896484375, 358.5514831542969)",Ref
4882,8845.93553354493,"(756.3902913299635, 489.70359397188633)","(782.8743896484375, 358.5514831542969)",Ref
4882,8845.94876732293,"(755.4472525487367, 488.49214699893406)","(782.8743896484375, 358.5514831542969)",Ref
4883,8845.95781041593,"(755.0827490433405, 463.73387975272215)","(781.4368896484375, 358.91619873046875)",Ref
4883,8845.96886034193,"(752.9305362471891, 462.65873374742)","(781.4368896484375, 358.91619873046875)",Ref
4883,8845.98333132293,"(754.0344032508076, 462.39242442856784)","(781.4368896484375, 358.91619873046875)",Ref
4884,8845.99107826693,"(751.3529032243362, 460.6569201995911)","(777.7154541015625, 358.95941162109375)",Ref
4884,8846.00216554493,"(752.3472772933702, 462.7847194345542)","(777.7154541015625, 358.95941162109375)",Ref
4884,8846.01601274893,"(747.3862410172178, 462.67097568429165)","(777.7154541015625, 358.95941162109375)",Ref
4885,8846.025120266931,"(747.2018913584093, 462.4764144493824)","(776.7188720703125, 359.1257019042969)",Ref
4885,8846.036227248931,"(745.2475123808188, 464.7621078045488)","(776.7188720703125, 359.1257019042969)",Ref
4885,8846.04852034193,"(748.4607287443207, 464.3311029557891)","(776.7188720703125, 359.1257019042969)",Ref
4886,8846.057686859931,"(746.2486971944227, 462.77587438016667)","(773.5, 359.5)",Ref
4886,8846.06871628593,"(752.7147497550241, 466.8895651014931)","(773.5, 359.5)",Ref
4886,8846.081777526932,"(758.6905741528597, 464.7645472951168)","(773.5, 359.5)",Ref
4887,8846.09166748993,"(755.719314811827, 468.5612064400126)","(772.5425415039062, 359.9871520996094)",Ref
4887,8846.10257748993,"(757.6878791610045, 470.39055108217843)","(772.5425415039062, 359.9871520996094)",Ref
4887,8846.115002081931,"(761.0419839297509, 472.93135974219337)","(772.5425415039062, 359.9871520996094)",Ref
4888,8846.12424465593,"(762.4009325378996, 478.2013792674717)","(767.31884765625, 360.2433166503906)",Ref
4888,8846.13520289693,"(767.1411681499388, 479.71547285109943)","(767.31884765625, 360.2433166503906)",Ref
4888,8846.149737840931,"(778.0806607202102, 477.8694369298689)","(767.31884765625, 360.2433166503906)",Ref
4889,8846.15995630393,"(781.4779647423917, 505.13777934267176)","(766.5, 360.5)",Ref
4889,8846.171147174931,"(791.6613920634618, 460.0351854574097)","(766.5, 360.5)",Ref
4889,8846.184736063931,"(-26998.817513057566, 1899.5499687562517)","(766.5, 360.5)",Ref
4890,8846.19347284093,"(-26998.817513057566, 1899.5499687562517)","(762.8585815429688, 360.740478515625)",Ref
4890,8846.20433826693,"(-26998.817513057566, 1899.5499687562517)","(762.8585815429688, 360.740478515625)",Ref
4890,8846.218037174931,"(-26998.817513057566, 1899.5499687562517)","(762.8585815429688, 360.740478515625)",Ref
4891,8846.22662713793,"(806.500539882464, 426.86938541255995)","(762.0497436523438, 360.9166564941406)",Ref
4891,8846.237659285931,"(777.6458780015057, 439.53440330302897)","(762.0497436523438, 360.9166564941406)",Ref
4892,8846.25380754493,"(778.8195484966002, 471.84710795572073)","(758.1932983398438, 361.3244934082031)",Ref
4892,8846.261023674931,"(782.019466014845, 458.2084462408785)","(758.1932983398438, 361.3244934082031)",Ref
4892,8846.27908665593,"(776.8852030043888, 455.7383249641736)","(758.1932983398438, 361.3244934082031)",Ref
4893,8846.314821803931,"(760.3967540685626, 452.73795260812227)","(754.8416137695312, 361.0616149902344)",Ref
4894,8846.325728303931,"(759.6774272349969, 452.78349184699783)","(753.5907592773438, 360.86737060546875)",Ref
4894,8846.34065606393,"(758.62298840996, 451.67771606486525)","(753.5907592773438, 360.86737060546875)",Ref
4894,8846.348320137931,"(758.1712562717753, 452.19164885632705)","(753.5907592773438, 360.86737060546875)",Ref
4895,8846.359349155931,"(757.031730765894, 451.443303784601)","(750.07470703125, 360.7558898925781)",Ref
4895,8846.374886988931,"(754.5347229113274, 454.53148788884357)","(750.07470703125, 360.7558898925781)",Ref
4895,8846.381537137931,"(753.9009654806192, 453.57881348044856)","(750.07470703125, 360.7558898925781)",Ref
4896,8846.392550211931,"(752.9660169488925, 456.03543655030677)","(749.5916137695312, 360.87200927734375)",Ref
4896,8846.40586511893,"(751.2016966057943, 456.34117770071055)","(749.5916137695312, 360.87200927734375)",Ref
4896,8846.415104488931,"(749.8274137793261, 454.92238764448473)","(749.5916137695312, 360.87200927734375)",Ref
4897,8846.42580406393,"(748.8292250895154, 457.31713765927066)","(744.8953247070312, 360.89532470703125)",Ref
4897,8846.43919285993,"(747.9010439111196, 457.3286397448362)","(744.8953247070312, 360.89532470703125)",Ref
4897,8846.44833758193,"(740.1843068875604, 454.4209719455288)","(744.8953247070312, 360.89532470703125)",Ref
4898,8846.459096600931,"(728.1889151037526, 455.6980947427806)","(743.5870971679688, 360.77716064453125)",Ref
4898,8846.47225350793,"(723.0807327037513, 454.53679646307086)","(743.5870971679688, 360.77716064453125)",Ref
4898,8846.481538692931,"(722.1722294764343, 454.843512509903)","(743.5870971679688, 360.77716064453125)",Ref
4899,8846.49233693393,"(721.4115727324258, 456.04837504599186)","(740.0405883789062, 361.05560302734375)",Ref
4899,8846.507760618932,"(721.3145622552689, 456.2492335942119)","(740.0405883789062, 361.05560302734375)",Ref
4899,8846.514727988932,"(720.7406759677892, 453.43620001361853)","(740.0405883789062, 361.05560302734375)",Ref
4900,8846.525668785931,"(719.6920155211883, 452.72649596557574)","(738.7042846679688, 361.18359375)",Ref
4900,8846.53897100793,"(720.4199498862567, 457.25085919203735)","(738.7042846679688, 361.18359375)",Ref
4900,8846.548235766932,"(718.8846602556696, 454.81975604705735)","(738.7042846679688, 361.18359375)",Ref
4901,8846.55889795193,"(719.311900892305, 455.4914541269093)","(734.5777587890625, 361.6933288574219)",Ref
4901,8846.572103248931,"(718.7266890570255, 454.9960571959789)","(734.5777587890625, 361.6933288574219)",Ref
4901,8846.58251839693,"(718.7144999737236, 455.0794358108576)","(734.5777587890625, 361.6933288574219)",Ref
4902,8846.59217078593,"(717.5062635884173, 456.2008029088204)","(733.9063110351562, 361.3694763183594)",Ref
4902,8846.60646615593,"(716.2892813904314, 456.42066768181724)","(733.9063110351562, 361.3694763183594)",Ref
4902,8846.61448815593,"(715.0858715271705, 457.5301944299189)","(733.9063110351562, 361.3694763183594)",Ref
4903,8846.62547882293,"(712.6886444263814, 457.03657371188814)","(729.11962890625, 361.5812072753906)",Ref
4903,8846.638912896931,"(712.8996166035788, 458.7141198144707)","(729.11962890625, 361.5812072753906)",Ref
4903,8846.64800061893,"(712.3262057192246, 458.62115371667346)","(729.11962890625, 361.5812072753906)",Ref
4904,8846.65879197093,"(709.1048945593872, 458.48071788869305)","(727.9105834960938, 361.8167724609375)",Ref
4904,8846.673980766931,"(709.1377872816797, 459.29080171600907)","(727.9105834960938, 361.8167724609375)",Ref
4904,8846.684476618932,"(709.6971500304791, 458.45998149213665)","(727.9105834960938, 361.8167724609375)",Ref
4905,8846.70027995193,"(707.7455095442422, 459.06696895815105)","(724.448974609375, 361.8610534667969)",Ref
4906,8846.728748951931,"(705.6981170581039, 458.62635216134305)","(723.5521850585938, 361.796875)",Ref
4906,8846.73658502593,"(706.8903263697702, 456.6049851337568)","(723.5521850585938, 361.796875)",Ref
4906,8846.74768828593,"(704.2101325608384, 458.648909352608)","(723.5521850585938, 361.796875)",Ref
4907,8846.762721248931,"(703.8922221768042, 458.9923474462272)","(719.8577880859375, 362.1261901855469)",Ref
4907,8846.76992297093,"(702.5950179693729, 456.9038595062548)","(719.8577880859375, 362.1261901855469)",Ref
4907,8846.78289822993,"(702.2464432104241, 458.77414620266165)","(719.8577880859375, 362.1261901855469)",Ref
4908,8846.793956673931,"(698.0484877550704, 460.74488595830485)","(716.7762451171875, 362.08526611328125)",Ref
4908,8846.80310243393,"(696.7740547032317, 459.57566215423316)","(716.7762451171875, 362.08526611328125)",Ref
4908,8846.814165340931,"(697.2805753590694, 460.63153933665313)","(716.7762451171875, 362.08526611328125)",Ref
4909,8846.82772654493,"(697.0280312081841, 460.4945107285604)","(715.7615966796875, 362.0616455078125)",Ref
4909,8846.836279747931,"(695.289225579579, 459.4976325278284)","(715.7615966796875, 362.0616455078125)",Ref
4909,8846.84747432293,"(694.4973109934715, 459.6852576842442)","(715.7615966796875, 362.0616455078125)",Ref
4910,8846.86157676693,"(694.3776903690837, 459.56342590011195)","(712.05126953125, 361.8818359375)",Ref
4910,8846.86961543393,"(695.2980502134404, 459.7005180094004)","(712.05126953125, 361.8818359375)",Ref
4910,8846.88077558193,"(692.3794403374179, 458.7102414193958)","(712.05126953125, 361.8818359375)",Ref
4911,8846.89367743393,"(692.6687571398693, 457.45197565815454)","(711.0507202148438, 361.6798400878906)",Ref
4911,8846.902897729931,"(692.7225122356475, 461.48816507641664)","(711.0507202148438, 361.6798400878906)",Ref
4911,8846.913975803931,"(691.6314847817059, 460.0682557459111)","(711.0507202148438, 361.6798400878906)",Ref
4912,8846.92932271093,"(692.0394052864593, 458.41452942821553)","(707.3541870117188, 362.0748596191406)",Ref
4912,8846.93626567393,"(690.7966055360714, 458.8474199866029)","(707.3541870117188, 362.0748596191406)",Ref
4912,8846.94731667393,"(689.7857899859417, 462.51532015697944)","(707.3541870117188, 362.0748596191406)",Ref
4913,8846.96027408193,"(690.0940195213325, 460.44115341448435)","(703.9384155273438, 362.1584167480469)",Ref
4913,8846.96950835893,"(690.2078519800591, 463.0554233207555)","(703.9384155273438, 362.1584167480469)",Ref
4913,8846.98046945193,"(687.5248372899478, 460.69497553598126)","(703.9384155273438, 362.1584167480469)",Ref
4914,8846.994620025931,"(688.6312826502776, 461.5136953309193)","(702.5697021484375, 362.44775390625)",Ref
4914,8847.002753007931,"(686.9354095978213, 461.87107995309134)","(702.5697021484375, 362.44775390625)",Ref
4914,8847.01388169293,"(683.1748849633461, 460.0064184156345)","(702.5697021484375, 362.44775390625)",Ref
4915,8847.02687752593,"(683.5514931527123, 457.9538250890826)","(699.0347290039062, 362.86627197265625)",Ref
4915,8847.03606704493,"(681.8277713453492, 459.7634162355069)","(699.0347290039062, 362.86627197265625)",Ref
4915,8847.047034284931,"(682.3313839594362, 457.8619360545498)","(699.0347290039062, 362.86627197265625)",Ref
4916,8847.060350692931,"(679.150056789056, 459.00093145129176)","(698.2260131835938, 362.77398681640625)",Ref
4916,8847.06920958193,"(679.9310943633427, 457.4907651144481)","(698.2260131835938, 362.77398681640625)",Ref
4916,8847.080363821931,"(679.1543006127804, 457.28717960485557)","(698.2260131835938, 362.77398681640625)",Ref
4917,8847.09647626693,"(677.6178425145156, 460.2066664006539)","(694.2410888671875, 362.6278381347656)",Ref
4917,8847.104592951931,"(677.1333279800799, 459.68371454879065)","(694.2410888671875, 362.6278381347656)",Ref
4918,8847.121877099931,"(675.6456857004046, 457.62630314794706)","(690.8209228515625, 362.9342041015625)",Ref
4919,8847.160645303931,"(672.1450524302271, 457.762128477591)","(690.3223266601562, 363.1836853027344)",Ref
4919,8847.16939474793,"(672.4970135212583, 458.13289309445315)","(690.3223266601562, 363.1836853027344)",Ref
4919,8847.18290830393,"(671.9045164538195, 457.90841571814826)","(690.3223266601562, 363.1836853027344)",Ref
4920,8847.19410374793,"(671.96064963381, 457.4369052723707)","(686.5523681640625, 363.3330993652344)",Ref
4920,8847.20254180393,"(671.3320554731877, 458.08500864237584)","(686.5523681640625, 363.3330993652344)",Ref
